P22674	P22674	CCNO_HUMAN	CCNO
Q9H1E3	Q9H1E3	NUCKS_HUMAN	NUCKS1 NUCKS JC7
Q86WB0	Q86WB0	NIPA_HUMAN	ZC3HC1 NIPA HSPC216
O75533	O75533	SF3B1_HUMAN	SF3B1 SAP155
Q8WXE1	Q8WXE1	ATRIP_HUMAN	ATRIP AGS1
Q9Y3Z3	Q9Y3Z3	SAMH1_HUMAN	SAMHD1 MOP5
Q5JTV8	Q5JTV8	TOIP1_HUMAN	TOR1AIP1 LAP1
Q13416	Q13416	ORC2_HUMAN	ORC2 ORC2L
P18858	P18858	DNLI1_HUMAN	LIG1
P55273	P55273	CDN2D_HUMAN	CDKN2D
Q9H2G4	Q9H2G4	TSYL2_HUMAN	TSPYL2 CDA1 DENTT TSPX HRIHFB2216
P13639	P13639	EF2_HUMAN	EEF2 EF2
Q01196	Q01196	RUNX1_HUMAN	RUNX1 AML1 CBFA2
Q99459	Q99459	CDC5L_HUMAN	CDC5L KIAA0432 PCDC5RP
P25025	P25025	CXCR2_HUMAN	CXCR2 IL8RB
P25090	P25090	FPR2_HUMAN	FPR2 FPRH1 FPRL1 LXA4R
Q13415	Q13415	ORC1_HUMAN	ORC1 ORC1L PARC1
Q15561	Q15561	TEAD4_HUMAN	TEAD4 RTEF1 TCF13L1 TEF3
P25116	P25116	PAR1_HUMAN	F2R CF2R PAR1 TR
Q02363	Q02363	ID2_HUMAN	ID2 BHLHB26
P12268	P12268	IMDH2_HUMAN	IMPDH2 IMPD2
P30050	P30050	RL12_HUMAN	RPL12
O43303	O43303	CP110_HUMAN	CCP110 CEP110 CP110 KIAA0419
Q13563	Q13563	PKD2_HUMAN	PKD2 TRPP2
P15260	P15260	INGR1_HUMAN	IFNGR1
P19438	P19438	TNR1A_HUMAN	TNFRSF1A TNFAR TNFR1
Q04637	Q04637	IF4G1_HUMAN	EIF4G1 EIF4F EIF4G EIF4GI
Q15303	Q15303	ERBB4_HUMAN	ERBB4 HER4
P05556	P05556	ITB1_HUMAN	ITGB1 FNRB MDF2 MSK12
Q99814	Q99814	EPAS1_HUMAN	EPAS1 BHLHE73 HIF2A MOP2 PASD2
Q9BW71	Q9BW71	HIRP3_HUMAN	HIRIP3
P18848	P18848	ATF4_HUMAN	ATF4 CREB2 TXREB
Q96CW1	Q96CW1	AP2M1_HUMAN	AP2M1 CLAPM1 KIAA0109
Q14493	Q14493	SLBP_HUMAN	SLBP HBP
Q13257	Q13257	MD2L1_HUMAN	MAD2L1 MAD2
Q15596	Q15596	NCOA2_HUMAN	NCOA2 BHLHE75 SRC2 TIF2
P05549	P05549	AP2A_HUMAN	TFAP2A AP2TF TFAP2
O15273	O15273	TELT_HUMAN	TCAP
O75628	O75628	REM1_HUMAN	REM1 GES REM
Q9NRA0	Q9NRA0	SPHK2_HUMAN	SPHK2
Q8WUI4	Q8WUI4	HDAC7_HUMAN	HDAC7 HDAC7A
Q9BST9	Q9BST9	RTKN_HUMAN	RTKN RTKN1
P04792	P04792	HSPB1_HUMAN	HSPB1 HSP27 HSP28
Q15276	Q15276	RABE1_HUMAN	RABEP1 RAB5EP RABPT5 RABPT5A
Q13671	Q13671	RIN1_HUMAN	RIN1
Q9UBF8	Q9UBF8	PI4KB_HUMAN	PI4KB PIK4CB
P53367	P53367	ARFP1_HUMAN	ARFIP1
Q14896	Q14896	MYPC3_HUMAN	MYBPC3
O60602	O60602	TLR5_HUMAN	TLR5 TIL3
P16144	P16144	ITB4_HUMAN	ITGB4
O95863	O95863	SNAI1_HUMAN	SNAI1 SNAH
P02686	P02686	MBP_HUMAN	MBP
P48426	P48426	PI42A_HUMAN	PIP4K2A PIP5K2 PIP5K2A
Q9Y3E5	Q9Y3E5	PTH2_HUMAN	PTRH2 BIT1 PTH2 CGI-147
Q9ULH0	Q9ULH0	KDIS_HUMAN	KIDINS220 ARMS KIAA1250
P22059	P22059	OSBP1_HUMAN	OSBP OSBP1
P07359	P07359	GP1BA_HUMAN	GP1BA
P16389	P16389	KCNA2_HUMAN	KCNA2
P05198	P05198	IF2A_HUMAN	EIF2S1 EIF2A
Q93045	Q93045	STMN2_HUMAN	STMN2 SCG10 SCGN10
Q05940	Q05940	VMAT2_HUMAN	SLC18A2 SVMT VMAT2
P27708	P27708	PYR1_HUMAN	CAD
P50616	P50616	TOB1_HUMAN	TOB1 TOB TROB1
Q14934	Q14934	NFAC4_HUMAN	NFATC4 NFAT3
Q07866	Q07866	KLC1_HUMAN	KLC1 KLC KNS2
Q05682	Q05682	CALD1_HUMAN	CALD1 CAD CDM
Q16690	Q16690	DUS5_HUMAN	DUSP5 VH3
Q01970	Q01970	PLCB3_HUMAN	PLCB3
P98082	P98082	DAB2_HUMAN	DAB2 DOC2
P11388	P11388	TOP2A_HUMAN	TOP2A TOP2
P10242	P10242	MYB_HUMAN	MYB
Q9NQB0	Q9NQB0	TF7L2_HUMAN	TCF7L2 TCF4
Q12772	Q12772	SRBP2_HUMAN	SREBF2 BHLHD2 SREBP2
Q92974	Q92974	ARHG2_HUMAN	ARHGEF2 KIAA0651 LFP40
P49815	P49815	TSC2_HUMAN	TSC2 TSC4
Q96RK0	Q96RK0	CIC_HUMAN	CIC KIAA0306
P47712	P47712	PA24A_HUMAN	PLA2G4A CPLA2 PLA2G4
P41182	P41182	BCL6_HUMAN	BCL6 BCL5 LAZ3 ZBTB27 ZNF51
P19419	P19419	ELK1_HUMAN	ELK1
P05787	P05787	K2C8_HUMAN	KRT8 CYK8
O75581	O75581	LRP6_HUMAN	LRP6
Q16828	Q16828	DUS6_HUMAN	DUSP6 MKP3 PYST1
Q07889	Q07889	SOS1_HUMAN	SOS1
P43364	P43364	MAGAB_HUMAN	MAGEA11 MAGE11
Q9BR01	Q9BR01	ST4A1_HUMAN	SULT4A1 SULTX3
Q15672	Q15672	TWST1_HUMAN	TWIST1 BHLHA38 TWIST
Q15046	Q15046	SYK_HUMAN	KARS KIAA0070
Q13950	Q13950	RUNX2_HUMAN	RUNX2 AML3 CBFA1 OSF2 PEBP2A
Q06210	Q06210	GFPT1_HUMAN	GFPT1 GFAT GFPT
Q01860	Q01860	PO5F1_HUMAN	POU5F1 OCT3 OCT4 OTF3
Q969V6	Q969V6	MKL1_HUMAN	MKL1 KIAA1438 MAL
P07101	P07101	TY3H_HUMAN	TH TYH
P32121	P32121	ARRB2_HUMAN	ARRB2 ARB2 ARR2
Q14005	Q14005	IL16_HUMAN	IL16
O00213	O00213	APBB1_HUMAN	APBB1 FE65 RIR
O14994	O14994	SYN3_HUMAN	SYN3
Q8WX93	Q8WX93	PALLD_HUMAN	PALLD KIAA0992 CGI-151
P49715	P49715	CEBPA_HUMAN	CEBPA CEBP
P17861	P17861	XBP1_HUMAN	XBP1 TREB5 XBP2
P41212	P41212	ETV6_HUMAN	ETV6 TEL TEL1
O60244	O60244	MED14_HUMAN	MED14 ARC150 CRSP2 CXorf4 DRIP150 EXLM1 RGR1 TRAP170
P42702	P42702	LIFR_HUMAN	LIFR
Q08499	Q08499	PDE4D_HUMAN	PDE4D DPDE3
P53805	P53805	RCAN1_HUMAN	RCAN1 ADAPT78 CSP1 DSC1 DSCR1
Q9UKX7	Q9UKX7	NUP50_HUMAN	NUP50 NPAP60L PRO1146
Q9Y6W5	Q9Y6W5	WASF2_HUMAN	WASF2 WAVE2
P17542	P17542	TAL1_HUMAN	TAL1 BHLHA17 SCL TCL5
Q9UJY1	Q9UJY1	HSPB8_HUMAN	HSPB8 CRYAC E2IG1 HSP22 PP1629
Q8IZP0	Q8IZP0	ABI1_HUMAN	ABI1 SSH3BP1
Q9NS28	Q9NS28	RGS18_HUMAN	RGS18 RGS13
Q9UNN5	Q9UNN5	FAF1_HUMAN	FAF1 UBXD12 UBXN3A CGI-03
P16949	P16949	STMN1_HUMAN	STMN1 C1orf215 LAP18 OP18
Q9NYA1	Q9NYA1	SPHK1_HUMAN	SPHK1 SPHK SPK
O95644	O95644	NFAC1_HUMAN	NFATC1 NFAT2 NFATC
Q15648	Q15648	MED1_HUMAN	MED1 ARC205 CRSP1 CRSP200 DRIP205 DRIP230 PBP PPARBP PPARGBP RB18A TRAP220 TRIP2
Q9UPT5	Q9UPT5	EXOC7_HUMAN	EXOC7 EXO70 KIAA1067
Q16254	Q16254	E2F4_HUMAN	E2F4
Q96Q27	Q96Q27	ASB2_HUMAN	ASB2
Q16559	Q16559	TAL2_HUMAN	TAL2 BHLHA19
Q969H0	Q969H0	FBXW7_HUMAN	FBXW7 FBW7 FBX30 SEL10
P17535	P17535	JUND_HUMAN	JUND
P23396	P23396	RS3_HUMAN	RPS3 OK/SW-cl.26
P15976	P15976	GATA1_HUMAN	GATA1 ERYF1 GF1
C9JLW8	C9JLW8	MCRI1_HUMAN	MCRIP1 FAM195B GRAN2
Q9BX63	Q9BX63	FANCJ_HUMAN	BRIP1 BACH1 FANCJ
Q15256	Q15256	PTPRR_HUMAN	PTPRR ECPTP PTPRQ
P04233	P04233	HG2A_HUMAN	CD74 DHLAG
P17858	P17858	PFKAL_HUMAN	PFKL
P01833	P01833	PIGR_HUMAN	PIGR
P49790	P49790	NU153_HUMAN	NUP153
Q9NQ66	Q9NQ66	PLCB1_HUMAN	PLCB1 KIAA0581
Q13822	Q13822	ENPP2_HUMAN	ENPP2 ATX PDNP2
Q01892	Q01892	SPIB_HUMAN	SPIB
P02808	P02808	STAT_HUMAN	STATH
O95997	O95997	PTTG1_HUMAN	PTTG1 EAP1 PTTG TUTR1
P18545	P18545	CNRG_HUMAN	PDE6G PDEG
Q9ULC4	Q9ULC4	MCTS1_HUMAN	MCTS1 MCT1
Q02447	Q02447	SP3_HUMAN	SP3
P78543	P78543	BTG2_HUMAN	BTG2 PC3
Q04917	Q04917	1433F_HUMAN	YWHAH YWHA1
P05783	P05783	K1C18_HUMAN	KRT18 CYK18 PIG46
Q14653	Q14653	IRF3_HUMAN	IRF3
Q07817	Q07817	B2CL1_HUMAN	BCL2L1 BCL2L BCLX
Q06481	Q06481	APLP2_HUMAN	APLP2 APPL2
P54259	P54259	ATN1_HUMAN	ATN1 D12S755E DRPLA
Q16621	Q16621	NFE2_HUMAN	NFE2
P22736	P22736	NR4A1_HUMAN	NR4A1 GFRP1 HMR NAK1
Q12904	Q12904	AIMP1_HUMAN	AIMP1 EMAP2 SCYE1
P46937	P46937	YAP1_HUMAN	YAP1 YAP65
P17275	P17275	JUNB_HUMAN	JUNB
Q9H2B2	Q9H2B2	SYT4_HUMAN	SYT4 KIAA1342
Q6JBY9	Q6JBY9	CPZIP_HUMAN	RCSD1 CAPZIP
Q8WYK2	Q8WYK2	JDP2_HUMAN	JDP2
Q9NRA8	Q9NRA8	4ET_HUMAN	EIF4ENIF1
Q9NR28	Q9NR28	DBLOH_HUMAN	DIABLO SMAC
P63104	P63104	1433Z_HUMAN	YWHAZ
Q9NPI6	Q9NPI6	DCP1A_HUMAN	DCP1A SMIF
P98177	P98177	FOXO4_HUMAN	FOXO4 AFX AFX1 MLLT7
P42226	P42226	STAT6_HUMAN	STAT6
Q96LC9	Q96LC9	BMF_HUMAN	BMF
Q9UPT6	Q9UPT6	JIP3_HUMAN	MAPK8IP3 JIP3 KIAA1066
P31947	P31947	1433S_HUMAN	SFN HME1
Q5JR12	Q5JR12	PPM1J_HUMAN	PPM1J PPP2CZ
P05362	P05362	ICAM1_HUMAN	ICAM1
P27105	P27105	STOM_HUMAN	STOM BND7 EPB72
Q9BSQ5	Q9BSQ5	CCM2_HUMAN	CCM2 C7orf22 PP10187
Q6ZUJ8	Q6ZUJ8	BCAP_HUMAN	PIK3AP1 BCAP
P12694	P12694	ODBA_HUMAN	BCKDHA
Q9GZU1	Q9GZU1	MCLN1_HUMAN	MCOLN1 ML4 MSTP080
O75449	O75449	KTNA1_HUMAN	KATNA1
P18754	P18754	RCC1_HUMAN	RCC1 CHC1
P30874	P30874	SSR2_HUMAN	SSTR2
P51681	P51681	CCR5_HUMAN	CCR5 CMKBR5
P35372	P35372	OPRM_HUMAN	OPRM1 MOR1
P41146	P41146	OPRX_HUMAN	OPRL1 OOR ORL1
P51811	P51811	XK_HUMAN	XK XKR1 XRG1
Q7Z5H3	Q7Z5H3	RHG22_HUMAN	ARHGAP22 RHOGAP2
Q96PX8	Q96PX8	SLIK1_HUMAN	SLITRK1 KIAA1910 LRRC12 UNQ233/PRO266
Q01628	Q01628	IFM3_HUMAN	IFITM3
Q9BU19	Q9BU19	ZN692_HUMAN	ZNF692
Q9UD71	Q9UD71	PPR1B_HUMAN	PPP1R1B DARPP32
Q9H6Z4	Q9H6Z4	RANB3_HUMAN	RANBP3
Q96BK5	Q96BK5	PINX1_HUMAN	PINX1 LPTL LPTS
P15884	P15884	ITF2_HUMAN	TCF4 BHLHB19 ITF2 SEF2
Q15311	Q15311	RBP1_HUMAN	RALBP1 RLIP1 RLIP76
P04040	P04040	CATA_HUMAN	CAT
Q01814	Q01814	AT2B2_HUMAN	ATP2B2 PMCA2
Q9UBB4	Q9UBB4	ATX10_HUMAN	ATXN10 SCA10
Q9UKT5	Q9UKT5	FBX4_HUMAN	FBXO4 FBX4
Q16790	Q16790	CAH9_HUMAN	CA9 G250 MN
O14921	O14921	RGS13_HUMAN	RGS13
O95471	O95471	CLD7_HUMAN	CLDN7 CEPTRL2 CPETRL2
P49802	P49802	RGS7_HUMAN	RGS7
Q9BV73	Q9BV73	CP250_HUMAN	CEP250 CEP2 CNAP1
Q8NE71	Q8NE71	ABCF1_HUMAN	ABCF1 ABC50
Q16143	Q16143	SYUB_HUMAN	SNCB
P62258	P62258	1433E_HUMAN	YWHAE
Q07955	Q07955	SRSF1_HUMAN	SRSF1 ASF SF2 SF2P33 SFRS1 OK/SW-cl.3
Q9UHP3	Q9UHP3	UBP25_HUMAN	USP25 USP21
O75531	O75531	BAF_HUMAN	BANF1 BAF BCRG1
Q13469	Q13469	NFAC2_HUMAN	NFATC2 NFAT1 NFATP
P52945	P52945	PDX1_HUMAN	PDX1 IPF1 STF1
P17936	P17936	IBP3_HUMAN	IGFBP3 IBP3
O75143	O75143	ATG13_HUMAN	ATG13 KIAA0652
Q9NRH2	Q9NRH2	SNRK_HUMAN	SNRK KIAA0096 SNFRK
O14777	O14777	NDC80_HUMAN	NDC80 HEC HEC1 KNTC2
Q15287	Q15287	RNPS1_HUMAN	RNPS1 LDC2
P46940	P46940	IQGA1_HUMAN	IQGAP1 KIAA0051
Q15637	Q15637	SF01_HUMAN	SF1 ZFM1 ZNF162
Q9BSJ6	Q9BSJ6	PIMRE_HUMAN	PIMREG CATS FAM64A RCS1
P17600	P17600	SYN1_HUMAN	SYN1
Q9HC62	Q9HC62	SENP2_HUMAN	SENP2 KIAA1331
P46939	P46939	UTRO_HUMAN	UTRN DMDL DRP1
Q15078	Q15078	CD5R1_HUMAN	CDK5R1 CDK5R NCK5A
Q9BXS5	Q9BXS5	AP1M1_HUMAN	AP1M1 CLTNM
O60928	O60928	KCJ13_HUMAN	KCNJ13
P54578	P54578	UBP14_HUMAN	USP14 TGT
Q12834	Q12834	CDC20_HUMAN	CDC20
O43684	O43684	BUB3_HUMAN	BUB3
O15119	O15119	TBX3_HUMAN	TBX3
O95983	O95983	MBD3_HUMAN	MBD3
P11234	P11234	RALB_HUMAN	RALB
Q7L2Z9	Q7L2Z9	CENPQ_HUMAN	CENPQ C6orf139
Q9NRR4	Q9NRR4	RNC_HUMAN	DROSHA RN3 RNASE3L RNASEN
P16066	P16066	ANPRA_HUMAN	NPR1 ANPRA
Q16513	Q16513	PKN2_HUMAN	PKN2 PRK2 PRKCL2
P26599	P26599	PTBP1_HUMAN	PTBP1 PTB
Q99755	Q99755	PI51A_HUMAN	PIP5K1A
P08590	P08590	MYL3_HUMAN	MYL3
Q08378	Q08378	GOGA3_HUMAN	GOLGA3
Q13635	Q13635	PTC1_HUMAN	PTCH1 PTCH
P32926	P32926	DSG3_HUMAN	DSG3 CDHF6
O43903	O43903	GAS2_HUMAN	GAS2
O14490	O14490	DLGP1_HUMAN	DLGAP1 DAP1 GKAP
Q9Y496	Q9Y496	KIF3A_HUMAN	KIF3A KIF3
P11831	P11831	SRF_HUMAN	SRF
P26678	P26678	PPLA_HUMAN	PLN PLB
P16070	P16070	CD44_HUMAN	CD44 LHR MDU2 MDU3 MIC4
P00736	P00736	C1R_HUMAN	C1R
Q4G163	Q4G163	FBX43_HUMAN	FBXO43 EMI2
P55055	P55055	NR1H2_HUMAN	NR1H2 LXRB NER UNR
P35367	P35367	HRH1_HUMAN	HRH1
O00631	O00631	SARCO_HUMAN	SLN
Q96PM5	Q96PM5	ZN363_HUMAN	RCHY1 ARNIP CHIMP PIRH2 RNF199 ZNF363
Q15121	Q15121	PEA15_HUMAN	PEA15
P51790	P51790	CLCN3_HUMAN	CLCN3
P15924	P15924	DESP_HUMAN	DSP
Q92736	Q92736	RYR2_HUMAN	RYR2
P14136	P14136	GFAP_HUMAN	GFAP
P15036	P15036	ETS2_HUMAN	ETS2
Q04760	Q04760	LGUL_HUMAN	GLO1
P62834	P62834	RAP1A_HUMAN	RAP1A KREV1
O14713	O14713	ITBP1_HUMAN	ITGB1BP1 ICAP1
P23677	P23677	IP3KA_HUMAN	ITPKA
P29475	P29475	NOS1_HUMAN	NOS1
Q9UBS5	Q9UBS5	GABR1_HUMAN	GABBR1 GPRC3A
Q92783	Q92783	STAM1_HUMAN	STAM STAM1
P16615	P16615	AT2A2_HUMAN	ATP2A2 ATP2B
P48668	P48668	K2C6C_HUMAN	KRT6C KRT6E
Q96NW7	Q96NW7	LRRC7_HUMAN	LRRC7 KIAA1365 LAP1
P47870	P47870	GBRB2_HUMAN	GABRB2
P48058	P48058	GRIA4_HUMAN	GRIA4 GLUR4
P09960	P09960	LKHA4_HUMAN	LTA4H LTA4
Q86UR5	Q86UR5	RIMS1_HUMAN	RIMS1 KIAA0340 RAB3IP2 RIM1 Nbla00761
P20941	P20941	PHOS_HUMAN	PDC
Q00975	Q00975	CAC1B_HUMAN	CACNA1B CACH5 CACNL1A5
Q96PV0	Q96PV0	SYGP1_HUMAN	SYNGAP1 KIAA1938
Q9NRY6	Q9NRY6	PLS3_HUMAN	PLSCR3
Q16875	Q16875	F263_HUMAN	PFKFB3
Q9UHW9	Q9UHW9	S12A6_HUMAN	SLC12A6 KCC3
Q96PU5	Q96PU5	NED4L_HUMAN	NEDD4L KIAA0439 NEDL3
P36542	P36542	ATPG_HUMAN	ATP5C1 ATP5C ATP5CL1
Q15599	Q15599	NHRF2_HUMAN	SLC9A3R2 NHERF2
Q9NXR1	Q9NXR1	NDE1_HUMAN	NDE1 NUDE
Q7Z2E3	Q7Z2E3	APTX_HUMAN	APTX AXA1
Q92686	Q92686	NEUG_HUMAN	NRGN
P41180	P41180	CASR_HUMAN	CASR GPRC2A PCAR1
Q9UQ80	Q9UQ80	PA2G4_HUMAN	PA2G4 EBP1
Q03721	Q03721	KCNC4_HUMAN	KCNC4 C1orf30
Q99418	Q99418	CYH2_HUMAN	CYTH2 ARNO PSCD2 PSCD2L
P08138	P08138	TNR16_HUMAN	NGFR TNFRSF16
P43629	P43629	KI3L1_HUMAN	KIR3DL1 CD158E NKAT3 NKB1
P61764	P61764	STXB1_HUMAN	STXBP1 UNC18A
Q96JH7	Q96JH7	VCIP1_HUMAN	VCPIP1 KIAA1850 VCIP135
Q9HCJ2	Q9HCJ2	LRC4C_HUMAN	LRRC4C KIAA1580 NGL1 UNQ292/PRO331
P11717	P11717	MPRI_HUMAN	IGF2R MPRI
Q9UJU6	Q9UJU6	DBNL_HUMAN	DBNL CMAP SH3P7 PP5423
O00267	O00267	SPT5H_HUMAN	SUPT5H SPT5 SPT5H
P40429	P40429	RL13A_HUMAN	RPL13A
P68431	P68431	H31_HUMAN	HIST1H3A H3FA; HIST1H3B H3FL; HIST1H3C H3FC; HIST1H3D H3FB; HIST1H3E H3FD; HIST1H3F H3FI; HIST1H3G H3FH; HIST1H3H H3FK; HIST1H3I H3FF; HIST1H3J H3FJ
P51946	P51946	CCNH_HUMAN	CCNH
O14950	O14950	ML12B_HUMAN	MYL12B MRLC2 MYLC2B
Q8NHW3	Q8NHW3	MAFA_HUMAN	MAFA
P41161	P41161	ETV5_HUMAN	ETV5 ERM
Q9NVD7	Q9NVD7	PARVA_HUMAN	PARVA MXRA2
P0C0S8	P0C0S8	H2A1_HUMAN	HIST1H2AG H2AFP; HIST1H2AI H2AFC; HIST1H2AK H2AFD; HIST1H2AL H2AFI; HIST1H2AM H2AFN
P08172	P08172	ACM2_HUMAN	CHRM2
P50502	P50502	F10A1_HUMAN	ST13 AAG2 FAM10A1 HIP SNC6
O76070	O76070	SYUG_HUMAN	SNCG BCSG1 PERSYN PRSN
O15392	O15392	BIRC5_HUMAN	BIRC5 API4 IAP4
P62745	P62745	RHOB_HUMAN	RHOB ARH6 ARHB
Q92908	Q92908	GATA6_HUMAN	GATA6
P37802	P37802	TAGL2_HUMAN	TAGLN2 KIAA0120 CDABP0035
O60229	O60229	KALRN_HUMAN	KALRN DUET DUO HAPIP TRAD
Q16543	Q16543	CDC37_HUMAN	CDC37 CDC37A
P08100	P08100	OPSD_HUMAN	RHO OPN2
P08034	P08034	CXB1_HUMAN	GJB1 CX32
Q96T23	Q96T23	RSF1_HUMAN	RSF1 HBXAP XAP8
O60563	O60563	CCNT1_HUMAN	CCNT1
E9PAV3	E9PAV3	NACAM_HUMAN	NACA
P19086	P19086	GNAZ_HUMAN	GNAZ
Q92673	Q92673	SORL_HUMAN	SORL1 C11orf32
O96001	O96001	PPR17_HUMAN	PPP1R17 C7orf16 GSBS
Q15185	Q15185	TEBP_HUMAN	PTGES3 P23 TEBP
P13796	P13796	PLSL_HUMAN	LCP1 PLS2
O15554	O15554	KCNN4_HUMAN	KCNN4 IK1 IKCA1 KCA4 SK4
Q9UQK1	Q9UQK1	PPR3C_HUMAN	PPP1R3C PPP1R5
Q7Z3C6	Q7Z3C6	ATG9A_HUMAN	ATG9A APG9L1
O00763	O00763	ACACB_HUMAN	ACACB ACC2 ACCB
Q13621	Q13621	S12A1_HUMAN	SLC12A1 NKCC2
Q92538	Q92538	GBF1_HUMAN	GBF1 KIAA0248
O60825	O60825	F262_HUMAN	PFKFB2
O95278	O95278	EPM2A_HUMAN	EPM2A
Q9H0B6	Q9H0B6	KLC2_HUMAN	KLC2
Q86TI0	Q86TI0	TBCD1_HUMAN	TBC1D1 KIAA1108
Q9UBK2	Q9UBK2	PRGC1_HUMAN	PPARGC1A LEM6 PGC1 PGC1A PPARGC1
P14859	P14859	PO2F1_HUMAN	POU2F1 OCT1 OTF1
Q9P2M7	Q9P2M7	CING_HUMAN	CGN KIAA1319
P49116	P49116	NR2C2_HUMAN	NR2C2 TAK1 TR4
Q16526	Q16526	CRY1_HUMAN	CRY1 PHLL1
P05455	P05455	LA_HUMAN	SSB
O43157	O43157	PLXB1_HUMAN	PLXNB1 KIAA0407 PLXN5 SEP
Q92900	Q92900	RENT1_HUMAN	UPF1 KIAA0221 RENT1
O00139	O00139	KIF2A_HUMAN	KIF2A KIF2 KNS2
P20338	P20338	RAB4A_HUMAN	RAB4A RAB4
Q14940	Q14940	SL9A5_HUMAN	SLC9A5 NHE5
P08151	P08151	GLI1_HUMAN	GLI1 GLI
Q9H8V3	Q9H8V3	ECT2_HUMAN	ECT2
Q9NPB6	Q9NPB6	PAR6A_HUMAN	PARD6A PAR6A
Q08495	Q08495	DEMA_HUMAN	DMTN DMT EPB49
Q92888	Q92888	ARHG1_HUMAN	ARHGEF1
P41597	P41597	CCR2_HUMAN	CCR2 CMKBR2
Q9NRF2	Q9NRF2	SH2B1_HUMAN	SH2B1 KIAA1299 SH2B
Q14765	Q14765	STAT4_HUMAN	STAT4
P11216	P11216	PYGB_HUMAN	PYGB
O95551	O95551	TYDP2_HUMAN	TDP2 EAP2 TTRAP AD-022
Q9BY41	Q9BY41	HDAC8_HUMAN	HDAC8 HDACL1 CDA07
Q96J02	Q96J02	ITCH_HUMAN	ITCH
O43665	O43665	RGS10_HUMAN	RGS10
Q9Y5B0	Q9Y5B0	CTDP1_HUMAN	CTDP1 FCP1
P32245	P32245	MC4R_HUMAN	MC4R
Q9GZV9	Q9GZV9	FGF23_HUMAN	FGF23 HYPF UNQ3027/PRO9828
O15516	O15516	CLOCK_HUMAN	CLOCK BHLHE8 KIAA0334
Q13794	Q13794	APR_HUMAN	PMAIP1 NOXA
Q9Y490	Q9Y490	TLN1_HUMAN	TLN1 KIAA1027 TLN
Q9NZ72	Q9NZ72	STMN3_HUMAN	STMN3 SCLIP
Q16643	Q16643	DREB_HUMAN	DBN1 D0S117E
Q99719	Q99719	SEPT5_HUMAN	SEPT5 PNUTL1
O60260	O60260	PRKN_HUMAN	PRKN PARK2
O00429	O00429	DNM1L_HUMAN	DNM1L DLP1 DRP1
Q9GZM8	Q9GZM8	NDEL1_HUMAN	NDEL1 EOPA MITAP1 NUDEL
O60566	O60566	BUB1B_HUMAN	BUB1B BUBR1 MAD3L SSK1
O43464	O43464	HTRA2_HUMAN	HTRA2 OMI PRSS25
P47989	P47989	XDH_HUMAN	XDH XDHA
Q96KR7	Q96KR7	PHAR3_HUMAN	PHACTR3 C20orf101 SCAPIN1
O43602	O43602	DCX_HUMAN	DCX DBCN LISX
P42858	P42858	HD_HUMAN	HTT HD IT15
Q06413	Q06413	MEF2C_HUMAN	MEF2C
Q99490	Q99490	AGAP2_HUMAN	AGAP2 CENTG1 KIAA0167
P07814	P07814	SYEP_HUMAN	EPRS GLNS PARS QARS QPRS PIG32
Q14194	Q14194	DPYL1_HUMAN	CRMP1 DPYSL1 ULIP3
P07196	P07196	NFL_HUMAN	NEFL NF68 NFL
O94811	O94811	TPPP_HUMAN	TPPP TPPP1
P04156	P04156	PRIO_HUMAN	PRNP ALTPRP PRIP PRP
P24593	P24593	IBP5_HUMAN	IGFBP5 IBP5
Q8NEB9	Q8NEB9	PK3C3_HUMAN	PIK3C3 VPS34
Q15833	Q15833	STXB2_HUMAN	STXBP2 UNC18B
P61218	P61218	RPAB2_HUMAN	POLR2F POLRF
P48681	P48681	NEST_HUMAN	NES Nbla00170
Q14195	Q14195	DPYL3_HUMAN	DPYSL3 CRMP4 DRP3 ULIP ULIP1
Q13536	Q13536	CROC4_HUMAN	C1orf61 CROC4
O14827	O14827	RGRF2_HUMAN	RASGRF2 GRF2
Q5FBB7	Q5FBB7	SGO1_HUMAN	SGO1 SGOL1
Q8N137	Q8N137	CNTRB_HUMAN	CNTROB LIP8 PP1221
O14559	O14559	RHG33_HUMAN	ARHGAP33 SNX26 TCGAP
P58012	P58012	FOXL2_HUMAN	FOXL2
P52907	P52907	CAZA1_HUMAN	CAPZA1
O14958	O14958	CASQ2_HUMAN	CASQ2
P17931	P17931	LEG3_HUMAN	LGALS3 MAC2
P21673	P21673	SAT1_HUMAN	SAT1 SAT
P18887	P18887	XRCC1_HUMAN	XRCC1
Q712K3	Q712K3	UB2R2_HUMAN	UBE2R2 CDC34B UBC3B
P13349	P13349	MYF5_HUMAN	MYF5 BHLHC2
Q9Y237	Q9Y237	PIN4_HUMAN	PIN4
P18846	P18846	ATF1_HUMAN	ATF1
P09497	P09497	CLCB_HUMAN	CLTB
Q16623	Q16623	STX1A_HUMAN	STX1A STX1
P55087	P55087	AQP4_HUMAN	AQP4
Q13351	Q13351	KLF1_HUMAN	KLF1 EKLF
Q13144	Q13144	EI2BE_HUMAN	EIF2B5 EIF2BE
P24534	P24534	EF1B_HUMAN	EEF1B2 EEF1B EF1B
P84090	P84090	ERH_HUMAN	ERH
P11836	P11836	CD20_HUMAN	MS4A1 CD20
O43896	O43896	KIF1C_HUMAN	KIF1C KIAA0706
